play_id,game_id,posteam,home_team,away_team,week,game_date,field_goal_result,extra_point_result,two_point_conv_result,td_team,total_home_score,total_away_score,safety,touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,away_score,home_score
3547,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,MIN,17,26,0.0,1.0,0.0,0.0,0.0,27,20
3571,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,good,,,17,27,0.0,0.0,1.0,0.0,0.0,27,20
3587,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3602,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3623,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3647,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3671,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3693,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3717,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3749,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3823,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3847,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3871,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3893,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,,,,,17,27,0.0,0.0,0.0,0.0,0.0,27,20
3917,2021_10_MIN_LAC,LAC,LAC,MIN,10,2021-11-14,made,,,,20,27,0.0,0.0,0.0,0.0,1.0,27,20
3936,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
3951,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
3983,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4007,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4028,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4102,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4140,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4164,2021_10_MIN_LAC,,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4181,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4203,2021_10_MIN_LAC,,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4220,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4244,2021_10_MIN_LAC,,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4261,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4302,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4323,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4344,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,0.0,0.0,0.0,0.0,0.0,27,20
4365,2021_10_MIN_LAC,MIN,LAC,MIN,10,2021-11-14,,,,,20,27,,,,,,27,20
1,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,0,0,,,,,,21,23
40,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
62,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
86,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
107,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
142,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
164,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
182,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
203,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
227,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
256,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
277,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
296,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
320,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
342,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
361,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
382,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
404,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
428,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
458,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
482,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
503,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
524,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
557,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
581,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
600,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
622,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
639,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
660,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
684,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
705,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
734,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
758,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
790,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,0,0,0.0,0.0,0.0,0.0,0.0,21,23
812,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,made,,,,3,0,0.0,0.0,0.0,0.0,1.0,21,23
831,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,3,0,0.0,0.0,0.0,0.0,0.0,21,23
855,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,3,0,0.0,0.0,0.0,0.0,0.0,21,23
876,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,3,0,0.0,0.0,0.0,0.0,0.0,21,23
897,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,3,0,,,,,,21,23
916,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,3,0,0.0,0.0,0.0,0.0,0.0,21,23
940,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,3,0,0.0,0.0,0.0,0.0,0.0,21,23
961,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,3,0,0.0,0.0,0.0,0.0,0.0,21,23
982,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,NO,3,6,0.0,1.0,0.0,0.0,0.0,21,23
1007,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,failed,,,3,6,0.0,0.0,1.0,0.0,0.0,21,23
1023,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1045,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1069,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1090,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1114,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1135,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1157,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1181,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1204,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1238,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1264,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,3,6,0.0,0.0,0.0,0.0,0.0,21,23
1288,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,made,,,,6,6,0.0,0.0,0.0,0.0,1.0,21,23
1307,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1334,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1355,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1379,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1409,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1443,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1464,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1486,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1511,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1540,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1566,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1587,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1610,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1627,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1651,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1689,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1727,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1744,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1770,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1793,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1814,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1831,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,6,6,0.0,0.0,0.0,0.0,0.0,21,23
1864,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,TEN,12,6,0.0,1.0,0.0,0.0,0.0,21,23
1886,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,good,,,13,6,0.0,0.0,1.0,0.0,0.0,21,23
1902,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
1924,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
1948,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
1970,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
1997,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2018,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2040,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2059,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2082,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2099,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2128,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,13,6,,,,,,21,23
2147,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2191,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2212,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2233,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2257,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,13,6,0.0,0.0,0.0,0.0,0.0,21,23
2278,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,TEN,19,6,0.0,1.0,0.0,0.0,0.0,21,23
2303,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,good,,,20,6,0.0,0.0,1.0,0.0,0.0,21,23
2319,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2349,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2383,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2404,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2426,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2461,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2482,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2506,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2525,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2553,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2574,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2596,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2620,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2641,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2665,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2689,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2710,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2734,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2760,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,6,0.0,0.0,0.0,0.0,0.0,21,23
2782,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,NO,20,12,0.0,1.0,0.0,0.0,0.0,21,23
2804,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,failed,,,20,12,0.0,0.0,1.0,0.0,0.0,21,23
2820,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2842,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2863,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2884,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2906,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2924,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2955,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2976,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
2998,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3026,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3055,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3081,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,,,,,,21,23
3100,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3124,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3145,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3169,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3190,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3218,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3243,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3262,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3285,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,20,12,0.0,0.0,0.0,0.0,0.0,21,23
3306,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,made,,,,23,12,0.0,0.0,0.0,0.0,1.0,21,23
3325,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3347,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3371,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3394,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3418,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3439,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3474,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3495,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3528,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3550,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3571,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,12,0.0,0.0,0.0,0.0,0.0,21,23
3593,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,made,,,,23,15,0.0,0.0,0.0,0.0,1.0,21,23
3612,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3636,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3657,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3678,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3699,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3716,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3738,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3759,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3776,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3794,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3829,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3851,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3875,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3927,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3949,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
3970,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,15,0.0,0.0,0.0,0.0,0.0,21,23
4010,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,NO,23,21,0.0,1.0,0.0,0.0,0.0,21,23
4035,2021_10_NO_TEN,,TEN,NO,10,2021-11-14,,,,,23,21,0.0,0.0,0.0,0.0,0.0,21,23
4049,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,,,23,21,0.0,0.0,0.0,0.0,0.0,21,23
4069,2021_10_NO_TEN,NO,TEN,NO,10,2021-11-14,,,failure,,23,21,0.0,0.0,0.0,1.0,0.0,21,23
4083,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,21,0.0,0.0,0.0,0.0,0.0,21,23
4105,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,21,0.0,0.0,0.0,0.0,0.0,21,23
4126,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,21,0.0,0.0,0.0,0.0,0.0,21,23
4147,2021_10_NO_TEN,TEN,TEN,NO,10,2021-11-14,,,,,23,21,,,,,,21,23
1,2021_10_PHI_DEN,,DEN,PHI,10,2021-11-14,,,,,0,0,,,,,,30,13
